TIPO_REG,U_DPTO,U_MPIO,UA_CLASE,U_EDIFICA,COD_ENCUESTAS,U_VIVIENDA,UVA_ESTATER,UVA1_TIPOTER,UVA2_CODTER,UVA_ESTA_AREAPROT,UVA1_COD_AREAPROT,UVA_USO_UNIDAD,V_TIPO_VIV,V_CON_OCUP,V_TOT_HOG,V_MAT_PARED,V_MAT_PISO,VA_EE,VA1_ESTRATO,VB_ACU,VC_ALC,VD_GAS,VE_RECBAS,VE1_QSEM,VF_INTERNET,V_TIPO_SERSA,L_TIPO_INST,L_EXISTEHOG,L_TOT_PERL
1,11,1,1,5,17917845,2,,,,1,2022,1,2,1,1,1,4,1,1,1,2,1,1,3,2,2,,,
1,11,1,1,5,17917854,1,,,,1,2022,1,2,1,1,1,4,1,1,1,2,1,1,3,2,2,,,
1,11,1,1,5,17917873,1,,,,1,2022,1,1,4,,,,,,,,,,,,,,,
1,11,1,1,5,17918110,2,,,,1,2022,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,17918346,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,5,17918433,1,,,,1,2022,1,1,1,1,1,4,1,1,1,1,2,1,3,2,1,,,
1,11,1,1,5,17918479,1,,,,1,2022,1,1,1,1,1,4,1,1,2,1,1,1,3,2,1,,,
1,11,1,1,5,17918498,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,17918586,1,,,,1,2022,1,1,4,,,,,,,,,,,,,,,
1,11,1,1,5,17918902,1,,,,2,,1,2,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,17918911,2,,,,1,2022,1,2,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,5,17918940,1,,,,2,,1,1,4,,,,,,,,,,,,,,,
1,11,1,1,5,17918946,1,,,,1,2022,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,5,17919027,2,,,,2,,1,2,1,1,1,2,1,1,2,1,1,1,3,1,1,,,
1,11,1,1,5,17919045,1,,,,1,2022,1,1,1,1,1,4,1,1,2,2,1,1,3,2,2,,,
1,11,1,1,5,17919110,2,,,,1,2022,1,2,1,1,1,4,1,1,2,2,1,1,3,2,2,,,
1,11,1,1,5,17919205,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,2,1,1,,,
1,11,1,1,5,17919236,1,,,,2,,1,1,1,1,1,2,1,1,2,2,2,1,3,2,2,,,
1,11,1,1,5,17919473,1,,,,2,,1,1,1,1,3,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,17919570,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,5,17919643,1,,,,2,,1,1,4,,,,,,,,,,,,,,,
1,11,1,1,5,17919645,1,,,,1,2022,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,5,17919649,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,17919996,1,,,,1,2022,1,1,1,1,1,5,1,2,1,1,1,1,3,2,1,,,
1,11,1,1,5,17920216,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,17920355,2,,,,1,2022,1,2,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,17920393,1,,,,1,2022,1,3,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,17920566,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,5,17920771,1,,,,1,2022,1,1,1,1,1,4,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,5,17920970,1,,,,1,2022,1,1,1,1,1,6,2,,1,1,1,1,3,2,1,,,
1,11,1,1,5,17921034,1,,,,1,2022,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,17921309,1,,,,1,2022,1,1,1,1,1,4,1,1,2,2,1,1,3,1,2,,,
1,11,1,1,5,17921340,1,,,,1,2022,1,2,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,17921353,3,,,,1,2022,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,5,17921486,1,,,,2,,1,1,4,,,,,,,,,,,,,,,
1,11,1,1,5,17921493,1,,,,2,,1,1,4,,,,,,,,,,,,,,,
1,11,1,1,5,17981763,1,,,,1,2022,1,1,2,,,,,,,,,,,,,,,
1,11,1,1,5,17981769,1,,,,1,2022,1,1,4,,,,,,,,,,,,,,,
1,11,1,1,5,17981773,2,,,,1,2022,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,17981785,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,17981798,1,,,,1,2022,1,1,2,,,,,,,,,,,,,,,
1,11,1,1,5,17981843,1,,,,2,,1,1,2,,,,,,,,,,,,,,,
1,11,1,1,5,17981873,1,,,,2,,1,1,1,1,1,2,1,1,1,1,2,1,3,2,1,,,
1,11,1,1,5,17981878,1,,,,2,,1,1,2,,,,,,,,,,,,,,,
1,11,1,1,5,17981906,1,,,,1,2022,1,1,3,,,,,,,,,,,,,,,
1,11,1,1,5,17981949,1,,,,1,2022,1,1,4,,,,,,,,,,,,,,,
1,11,1,1,5,17981968,1,,,,2,,1,1,2,,,,,,,,,,,,,,,
1,11,1,1,5,17981980,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,5,17981995,1,,,,2,,1,1,2,,,,,,,,,,,,,,,
1,11,1,1,5,17982000,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,17982001,1,,,,1,2022,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,17982004,1,,,,2,,1,1,2,,,,,,,,,,,,,,,
1,11,1,1,5,17982044,1,,,,2,,1,1,1,1,3,2,2,,1,1,2,1,3,2,1,,,
1,11,1,1,5,17982094,1,,,,1,2022,1,1,1,1,3,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,17982111,1,,,,1,2022,1,1,1,1,2,2,1,1,2,2,2,1,3,2,2,,,
1,11,1,1,5,17982188,1,,,,2,,1,1,2,,,,,,,,,,,,,,,
1,11,1,1,5,17982205,2,,,,2,,1,1,1,1,1,4,1,1,2,1,2,1,3,2,1,,,
1,11,1,1,5,17982214,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,5,17982233,1,,,,2,,1,2,2,,,,,,,,,,,,,,,
1,11,1,1,5,17982236,2,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,17982243,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,5,18087902,1,,,,2,,1,1,4,,,,,,,,,,,,,,,
1,11,1,1,5,18087931,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,5,18087980,1,,,,2,,1,1,1,1,1,1,1,1,2,2,2,2,,2,2,,,
1,11,1,1,5,18087989,2,,,,2,,1,1,1,2,6,6,2,,2,2,1,1,3,2,2,,,
1,11,1,1,5,18087990,1,,,,2,,1,1,4,,,,,,,,,,,,,,,
1,11,1,1,5,18088005,1,,,,2,,1,1,1,1,6,6,2,,2,2,1,1,4,2,5,,,
1,11,1,1,5,18088095,2,,,,2,,1,2,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18088099,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18088100,1,,,,2,,1,1,1,2,1,2,1,2,1,1,1,1,3,2,1,,,
1,11,1,1,5,18088105,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,5,18088142,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,5,18088165,1,,,,2,,1,1,1,1,1,2,1,1,2,1,1,1,3,2,1,,,
1,11,1,1,5,18088218,3,,,,2,,1,2,1,1,1,2,1,1,1,1,2,1,3,1,1,,,
1,11,1,1,5,18088246,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18088249,4,,,,2,,1,2,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,5,18088250,2,,,,2,,1,3,1,1,1,4,1,1,1,1,2,1,3,2,1,,,
1,11,1,1,5,18088256,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18088277,2,,,,2,,1,2,1,1,3,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18088292,1,,,,2,,1,1,1,1,3,6,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18088373,1,,,,2,,1,1,1,1,3,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18088464,1,,,,2,,1,1,4,,,,,,,,,,,,,,,
1,11,1,1,5,18088639,1,,,,2,,1,1,1,1,1,4,1,1,1,1,2,1,3,2,1,,,
1,11,1,1,5,18088667,1,,,,2,,1,1,1,1,1,2,1,1,1,1,2,1,3,2,1,,,
1,11,1,1,5,18088679,1,,,,2,,1,2,1,1,2,2,1,2,1,1,1,1,2,1,1,,,
1,11,1,1,5,18088728,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18088773,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18088795,1,,,,2,,1,1,1,1,6,4,2,,2,2,2,2,,2,2,,,
1,11,1,1,5,18088799,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18088864,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,5,18088982,1,,,,2,,1,1,4,,,,,,,,,,,,,,,
1,11,1,1,5,18089045,1,,,,2,,1,1,4,,,,,,,,,,,,,,,
1,11,1,1,5,18089046,1,,,,2,,1,2,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18089078,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,5,18089298,1,,,,2,,1,2,1,1,3,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18089509,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,5,18089581,2,,,,2,,1,3,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18089592,1,,,,2,,1,2,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18089842,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18089878,2,,,,2,,1,2,4,,,,,,,,,,,,,,,
1,11,1,1,5,18090149,1,,,,2,,1,2,1,1,1,4,1,1,1,1,2,1,3,2,1,,,
1,11,1,1,5,18171421,1,,,,1,2022,1,1,4,,,,,,,,,,,,,,,
1,11,1,1,5,18171431,4,,,,1,2022,1,1,4,,,,,,,,,,,,,,,
1,11,1,1,5,18171443,1,,,,2,,1,1,4,,,,,,,,,,,,,,,
1,11,1,1,5,18171453,1,,,,2,,1,1,4,,,,,,,,,,,,,,,
1,11,1,1,5,18171556,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18172127,1,,,,2,,1,1,2,,,,,,,,,,,,,,,
1,11,1,1,5,18172169,2,,,,2,,1,3,1,1,1,2,1,1,1,1,1,2,,2,1,,,
1,11,1,1,5,18172175,1,,,,2,,1,3,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18172185,4,,,,2,,1,3,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,5,18173717,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18173868,5,,,,2,,2,1,1,1,1,4,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,5,18198893,1,,,,1,2022,1,1,1,1,3,4,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,5,18198978,1,,,,1,2022,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18199158,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18199280,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18199393,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18202389,1,,,,1,2022,1,1,1,1,1,4,1,1,2,2,1,1,3,2,2,,,
1,11,1,1,5,18202964,1,,,,1,2022,1,2,1,1,1,2,1,1,2,2,2,1,2,2,2,,,
1,11,1,1,5,18203043,1,,,,1,2022,1,1,1,1,1,2,1,1,1,2,1,1,3,2,2,,,
1,11,1,1,5,18203161,1,,,,1,2022,1,1,1,1,1,2,1,1,1,2,1,1,3,1,2,,,
1,11,1,1,5,18203167,2,,,,1,2022,1,2,1,1,1,4,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,5,18203183,1,,,,1,2022,1,2,1,1,1,4,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,5,18203523,1,,,,2,,1,1,2,,,,,,,,,,,,,,,
1,11,1,1,5,18203543,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,2,,1,1,,,
1,11,1,1,5,18203678,1,,,,1,2022,1,1,1,1,3,4,1,1,1,2,1,1,1,2,2,,,
1,11,1,1,5,18203731,1,,,,1,2022,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18203751,2,,,,1,2022,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18203921,2,,,,1,2022,1,2,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18204063,1,,,,1,2022,1,1,1,1,1,6,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18204085,1,,,,1,2022,1,2,4,,,,,,,,,,,,,,,
1,11,1,1,5,18204183,6,,,,1,2022,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18204184,1,,,,1,2022,1,3,1,1,2,4,1,1,1,1,2,2,,2,1,,,
1,11,1,1,5,18204197,4,,,,1,2022,1,2,1,1,1,4,1,1,1,1,1,1,2,2,1,,,
1,11,1,1,5,18204423,5,,,,1,2022,1,1,1,1,1,4,1,1,2,2,1,1,2,2,3,,,
1,11,1,1,5,18204494,1,,,,1,2022,1,1,1,1,1,4,1,1,1,2,1,1,4,2,2,,,
1,11,1,1,5,18204542,1,,,,1,2022,1,1,1,1,6,6,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,5,18204568,2,,,,1,2022,1,1,1,1,1,5,1,1,2,2,1,1,3,2,2,,,
1,11,1,1,5,18204592,3,,,,2,,1,2,1,1,1,6,1,1,1,1,2,1,3,2,1,,,
1,11,1,1,5,18204814,1,,,,1,2022,1,1,1,1,1,4,1,1,1,1,1,1,2,1,1,,,
1,11,1,1,5,18204924,1,,,,1,2022,1,1,1,1,1,4,1,1,2,2,1,2,,2,5,,,
1,11,1,1,5,18205094,1,,,,1,2022,1,1,1,1,1,2,1,1,2,2,1,1,3,2,2,,,
1,11,1,1,5,18205638,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18206457,1,,,,1,2022,1,1,1,1,1,6,1,1,1,2,2,1,3,2,2,,,
1,11,1,1,5,18206793,2,,,,1,2022,1,1,2,,,,,,,,,,,,,,,
1,11,1,1,5,18330414,1,,,,2,,1,1,1,1,8,4,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,5,18330506,1,,,,1,2022,1,1,4,,,,,,,,,,,,,,,
1,11,1,1,5,18330707,1,,,,2,,1,2,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,5,18330782,1,,,,2,,1,1,1,1,3,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,5,18374515,2,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,5,18374519,4,,,,2,,1,1,1,2,1,2,1,1,1,1,1,1,2,2,1,,,
1,11,1,1,5,18374534,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18374537,2,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,5,18374558,1,,,,2,,1,1,1,1,2,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18374561,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18374570,2,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18374599,3,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18374602,2,,,,2,,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,,,
1,11,1,1,5,18374613,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,,,
1,11,1,1,5,18374636,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18374667,1,,,,2,,1,1,1,3,2,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,5,18374836,1,,,,2,,1,1,1,1,1,3,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,5,18374982,1,,,,1,2022,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18375088,2,,,,2,,1,3,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,5,18375101,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,,,
1,11,1,1,5,18375386,1,,,,2,,1,1,2,,,,,,,,,,,,,,,
1,11,1,1,5,18379188,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,5,18379204,1,,,,1,2022,1,2,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,5,18379281,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18379286,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,5,18379316,4,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18379334,3,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18379348,2,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18379360,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18379390,2,,,,2,,1,2,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18379394,1,,,,2,,1,2,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18379440,1,,,,2,,1,2,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18379465,2,,,,2,,1,2,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,5,18379474,2,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18379484,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,5,18432868,1,,,,2,,1,1,1,1,6,4,1,1,1,1,1,1,2,2,1,,,
1,11,1,1,5,18433160,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18433327,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18433373,2,,,,2,,1,1,4,,,,,,,,,,,,,,,
1,11,1,1,5,18433377,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18433407,1,,,,2,,1,1,1,1,3,4,1,1,1,2,1,1,3,2,3,,,
1,11,1,1,5,18433464,1,,,,2,,1,1,1,2,1,4,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,5,18433928,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18434095,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18434171,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18479458,1,,,,2,,2,1,1,1,1,6,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,5,18479601,1,,,,2,,1,1,4,,,,,,,,,,,,,,,
1,11,1,1,5,18490747,5,,,,2,,1,2,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18490761,3,,,,2,,1,2,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18490768,2,,,,2,,1,2,1,1,1,2,1,1,1,1,1,1,1,2,1,,,
1,11,1,1,5,18490879,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18490906,4,,,,2,,1,2,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,5,18490909,1,,,,2,,1,2,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,5,18494603,2,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18494638,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18494646,1,,,,2,,1,1,4,,,,,,,,,,,,,,,
1,11,1,1,5,18494696,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,2,2,1,,,
1,11,1,1,5,18494716,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18494718,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,5,18494775,2,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18494786,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,2,,1,1,,,
1,11,1,1,5,18494812,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,,,
1,11,1,1,5,18548753,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,5,18549969,2,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,5,18549989,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18561720,1,,,,2,,1,1,2,,,,,,,,,,,,,,,
1,11,1,1,5,18561737,1,,,,2,,1,1,4,,,,,,,,,,,,,,,
1,11,1,1,5,18561741,1,,,,2,,1,1,4,,,,,,,,,,,,,,,
1,11,1,1,5,18561759,1,,,,2,,1,2,1,1,1,4,1,1,1,1,2,2,,2,1,,,
1,11,1,1,5,18561776,2,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18561813,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18561824,1,,,,2,,1,2,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18561912,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18561914,2,,,,2,,1,1,2,,,,,,,,,,,,,,,
1,11,1,1,5,18561919,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,5,18561961,1,,,,2,,1,1,1,1,3,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,5,18562109,1,,,,2,,1,1,1,1,1,5,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,5,18562137,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,5,18562316,3,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18562337,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,5,18595857,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,2,,1,1,,,
1,11,1,1,5,18595889,1,,,,2,,1,1,1,1,6,4,1,1,2,2,2,1,3,2,5,,,
1,11,1,1,5,18595905,2,,,,2,,1,1,2,,,,,,,,,,,,,,,
1,11,1,1,5,18595913,1,,,,2,,1,1,1,1,1,2,1,2,1,1,1,1,3,1,1,,,
1,11,1,1,5,18596009,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18596123,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,,,
1,11,1,1,5,18596146,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18596245,1,,,,2,,1,1,1,1,2,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18596415,1,,,,2,,1,1,2,,,,,,,,,,,,,,,
1,11,1,1,5,18596418,1,,,,2,,1,1,1,2,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18596436,1,,,,2,,1,1,1,1,2,4,1,1,2,2,2,2,,2,2,,,
1,11,1,1,5,18596513,1,,,,2,,1,1,1,1,1,1,1,1,1,1,1,2,,2,1,,,
1,11,1,1,5,18596581,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,5,18596583,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,5,18596601,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,5,18629269,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18629276,1,,,,2,,1,1,2,,,,,,,,,,,,,,,
1,11,1,1,5,18629316,2,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18629322,4,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18629419,3,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,5,18629423,2,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,5,18629428,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,5,18630006,4,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18630014,3,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,5,18630029,2,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,,,
1,11,1,1,5,18630041,1,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,5,18630317,2,,,,2,,1,3,1,1,1,2,1,1,1,1,2,1,3,2,1,,,
1,11,1,1,5,18630328,1,,,,2,,1,2,1,1,1,2,1,1,1,1,2,1,3,2,1,,,
1,11,1,1,5,18630404,1,,,,2,,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,5,18630642,3,,,,2,,1,1,1,1,1,4,1,1,1,1,1,1,3,1,1,,,
1,11,1,1,5,18630815,1,,,,2,,1,1,2,,,,,,,,,,,,,,,
1,11,1,1,5,18630824,3,,,,2,,1,3,1,1,2,4,1,2,1,1,2,1,3,1,1,,,
